Rua:  ; Origem: 251119059 ; Destino: 1102571559 ; Oneway: True ; Highway: motorway_link
Rua: Rua Doutor Manuel Pinheiro (4) ; Origem: 1112492303 ; Destino: 1112492219 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492303 ; Destino: 1112492346 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492304 ; Destino: 1112492220 ; Oneway: False ; Highway: residential
Rua: Avenida Capitão Vaz Moreira (4) ; Origem: 1112492304 ; Destino: 1112492438 ; Oneway: False ; Highway: secondary
Rua: Avenida Capitão Vaz Moreira (5) ; Origem: 1112492304 ; Destino: 375789105 ; Oneway: False ; Highway: secondary
Rua: Rua do Doutor Mário António Geraldes ; Origem: 1112492317 ; Destino: 1112492415 ; Oneway: False ; Highway: residential
Rua: Rua do Doutor Mário António Geraldes (2) ; Origem: 1112492317 ; Destino: 1112492459 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492317 ; Destino: 1112492214 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492319 ; Destino: 10186578709 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492327 ; Destino: 1112492340 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 1112492327 ; Destino: 4009289899 ; Oneway: True ; Highway: unclassified
Rua:  ; Origem: 1112492328 ; Destino: 1112492464 ; Oneway: False ; Highway: residential
Rua: Rua do Padre Tinoco (4) ; Origem: 1112492328 ; Destino: 1112492229 ; Oneway: False ; Highway: residential
Rua: Rua do Padre Tinoco (5) ; Origem: 1112492328 ; Destino: 1112492441 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492329 ; Destino: 1112492463 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1112492329 ; Destino: 4009289941 ; Oneway: True ; Highway: secondary
Rua: Rua Engenheiro Castro Rodrigues ; Origem: 1112492333 ; Destino: 1112492423 ; Oneway: False ; Highway: residential
Rua: Rua da Porta de Baixo ; Origem: 1112492335 ; Destino: 1989676185 ; Oneway: False ; Highway: residential
Rua: Rua da Porta de Baixo (2) ; Origem: 1112492335 ; Destino: 1112492425 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492335 ; Destino: 10187359814 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Teotónio Pereira (3) ; Origem: 1112492335 ; Destino: 1112492236 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Manuel Rasquilha Barradas ; Origem: 1112492337 ; Destino: 1112492476 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492340 ; Destino: 1112492327 ; Oneway: False ; Highway: unclassified
Rua: Rua do Doutor Mário António Geraldes (3) ; Origem: 1112492340 ; Destino: 1112492415 ; Oneway: False ; Highway: residential, unclassified
Rua:  ; Origem: 1112492340 ; Destino: 1112492372 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 1112492346 ; Destino: 1112492414 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492346 ; Destino: 1112492433 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492346 ; Destino: 1112492303 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492366 ; Destino: 4009290159 ; Oneway: True ; Highway: secondary
Rua: ['Terreiro do João da Rosa', 'Rua do Padre Mendes'] ; Origem: 1112492369 ; Destino: 1989676191 ; Oneway: False ; Highway: residential
Rua: Rua do Padre Mendes (2) ; Origem: 1112492369 ; Destino: 1112492461 ; Oneway: False ; Highway: residential
Rua: Rua da Azinheira ; Origem: 1112492369 ; Destino: 1112492473 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492372 ; Destino: 1112492340 ; Oneway: False ; Highway: unclassified
Rua: Terreiro do João da Rosa (2) ; Origem: 1112492373 ; Destino: 1989676191 ; Oneway: False ; Highway: residential
Rua: Terreiro do João da Rosa (3) ; Origem: 1112492373 ; Destino: 1112492236 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Fernandes de Carvalho (2) ; Origem: 1112492373 ; Destino: 1112492289 ; Oneway: False ; Highway: residential
Rua: Avenida Augusto de Andrade (2) ; Origem: 1112492375 ; Destino: 375789105 ; Oneway: False ; Highway: residential
Rua: Avenida Augusto de Andrade (3) ; Origem: 1112492375 ; Destino: 1737777456 ; Oneway: False ; Highway: residential, unclassified
Rua: Rua Martim Lopes ; Origem: 1112492375 ; Destino: 1988541354 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492377 ; Destino: 1112492295 ; Oneway: False ; Highway: residential
Rua: Avenida José António Rondão Almeida (4) ; Origem: 1112492377 ; Destino: 1112492402 ; Oneway: False ; Highway: residential, unclassified
Rua: Avenida José António Rondão Almeida (5) ; Origem: 1112492377 ; Destino: 1112492388 ; Oneway: False ; Highway: residential
Rua: Largo Terreiro Luis Fernandes ; Origem: 1112492385 ; Destino: 1112492426 ; Oneway: False ; Highway: residential
Rua: Largo Terreiro Luis Fernandes (2) ; Origem: 1112492385 ; Destino: 1112492464 ; Oneway: False ; Highway: residential
Rua: Terreiro Luiz Fernandes ; Origem: 1112492385 ; Destino: 10188535520 ; Oneway: False ; Highway: residential
Rua: Rua das Três Casas (2) ; Origem: 1112492385 ; Destino: 1112492254 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492388 ; Destino: 1112492298 ; Oneway: False ; Highway: residential
Rua: Avenida José António Rondão Almeida (6) ; Origem: 1112492388 ; Destino: 1112492272 ; Oneway: False ; Highway: residential
Rua: Avenida José António Rondão Almeida (7) ; Origem: 1112492388 ; Destino: 1112492377 ; Oneway: False ; Highway: residential
Rua: Rua de São João ; Origem: 1112492392 ; Destino: 1112492401 ; Oneway: False ; Highway: residential
Rua: Rua de São João (2) ; Origem: 1112492392 ; Destino: 1112492436 ; Oneway: False ; Highway: residential
Rua: Rua do Baptista (2) ; Origem: 1112492392 ; Destino: 1112492229 ; Oneway: False ; Highway: residential
Rua: Rua da Cancela (3) ; Origem: 1112492395 ; Destino: 1112492242 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492395 ; Destino: 1112492452 ; Oneway: False ; Highway: residential
Rua: Rua da Cancela (4) ; Origem: 1112492395 ; Destino: 1112492263 ; Oneway: False ; Highway: residential
Rua: Rua de São João (3) ; Origem: 1112492401 ; Destino: 1112492392 ; Oneway: False ; Highway: residential
Rua: Largo Francisco Tello Rasquilha (4) ; Origem: 1112492401 ; Destino: 1112492291 ; Oneway: False ; Highway: residential
Rua: Largo Francisco Tello Rasquilha (5) ; Origem: 1112492401 ; Destino: 10189338774 ; Oneway: False ; Highway: residential
Rua: Avenida José António Rondão Almeida (8) ; Origem: 1112492402 ; Destino: 1112492377 ; Oneway: False ; Highway: residential, unclassified
Rua:  ; Origem: 1112492403 ; Destino: 1112492272 ; Oneway: False ; Highway: residential
Rua: Rua Padre António Pereira (4) ; Origem: 1112492403 ; Destino: 1112492295 ; Oneway: False ; Highway: residential
Rua: Rua Padre António Pereira (5) ; Origem: 1112492403 ; Destino: 1112492267 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492414 ; Destino: 1112492346 ; Oneway: False ; Highway: residential
Rua: Rua do Doutor Mário António Geraldes (4) ; Origem: 1112492414 ; Destino: 1112492433 ; Oneway: False ; Highway: residential
Rua: Rua do Doutor Mário António Geraldes (5) ; Origem: 1112492414 ; Destino: 1112492459 ; Oneway: False ; Highway: residential
Rua: Rua do Doutor Mário António Geraldes (6) ; Origem: 1112492415 ; Destino: 1112492317 ; Oneway: False ; Highway: residential
Rua: Rua do Doutor Mário António Geraldes (7) ; Origem: 1112492415 ; Destino: 1112492340 ; Oneway: False ; Highway: residential, unclassified
Rua: Rua do Boqueirão (4) ; Origem: 1112492415 ; Destino: 1112492242 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492419 ; Destino: 1112492467 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1112492419 ; Destino: 4009289909 ; Oneway: True ; Highway: secondary
Rua: Rua Engenheiro Castro Rodrigues (2) ; Origem: 1112492423 ; Destino: 1112492333 ; Oneway: False ; Highway: residential
Rua: Avenida Capitão Vaz Moreira (6) ; Origem: 1112492423 ; Destino: 375789107 ; Oneway: False ; Highway: secondary
Rua: Avenida Capitão Vaz Moreira (7) ; Origem: 1112492423 ; Destino: 1127235574 ; Oneway: False ; Highway: secondary
Rua: Praça Capitão Carpinteiro (3) ; Origem: 1112492425 ; Destino: 10186578709 ; Oneway: False ; Highway: residential
Rua: Rua da Porta de Baixo (3) ; Origem: 1112492425 ; Destino: 1112492335 ; Oneway: False ; Highway: residential
Rua: Praça Capitão Carpinteiro (4) ; Origem: 1112492425 ; Destino: 10189487883 ; Oneway: False ; Highway: residential
Rua: Largo Terreiro Luis Fernandes (3) ; Origem: 1112492426 ; Destino: 1112492464 ; Oneway: False ; Highway: residential
Rua: Largo Terreiro Luis Fernandes (4) ; Origem: 1112492426 ; Destino: 1112492385 ; Oneway: False ; Highway: residential
Rua: Rua do Castelo (2) ; Origem: 1112492426 ; Destino: 1112492473 ; Oneway: False ; Highway: residential
Rua: Rua da Boavista (2) ; Origem: 1112492431 ; Destino: 375789107 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Ruy de Andrade (2) ; Origem: 1112492431 ; Destino: 1112492287 ; Oneway: False ; Highway: residential
Rua: Rua da Boavista (3) ; Origem: 1112492431 ; Destino: 1112492436 ; Oneway: False ; Highway: residential
Rua: Rua do Doutor Mário António Geraldes (8) ; Origem: 1112492433 ; Destino: 1112492414 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492433 ; Destino: 1112492346 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492433 ; Destino: 562920972 ; Oneway: False ; Highway: residential
Rua: Rua da Boavista (4) ; Origem: 1112492436 ; Destino: 1112492431 ; Oneway: False ; Highway: residential
Rua: Rua de São João (4) ; Origem: 1112492436 ; Destino: 1112492392 ; Oneway: False ; Highway: residential
Rua: Caleja de São João ; Origem: 1112492436 ; Destino: 10189309222 ; Oneway: False ; Highway: residential
Rua: Rua Sebastião Tenório (3) ; Origem: 1112492436 ; Destino: 1112492220 ; Oneway: False ; Highway: residential
Rua: Rua Sebastião Tenório (4) ; Origem: 1112492438 ; Destino: 1112492220 ; Oneway: False ; Highway: residential
Rua: Avenida Capitão Vaz Moreira (8) ; Origem: 1112492438 ; Destino: 10188269552 ; Oneway: False ; Highway: secondary
Rua: Avenida Capitão Vaz Moreira (9) ; Origem: 1112492438 ; Destino: 1112492304 ; Oneway: False ; Highway: secondary
Rua: Rua do Padre Tinoco (6) ; Origem: 1112492441 ; Destino: 1112492328 ; Oneway: False ; Highway: residential
Rua: Rua do Padre Tinoco (7) ; Origem: 1112492441 ; Destino: 1112492248 ; Oneway: False ; Highway: residential
Rua: Rua dos Cantos (2) ; Origem: 1112492441 ; Destino: 1112492297 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492452 ; Destino: 1112492281 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492452 ; Destino: 1112492395 ; Oneway: False ; Highway: residential
Rua: Rua Dionízio de Sousa ; Origem: 1112492452 ; Destino: 9872542109 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492459 ; Destino: 1112492267 ; Oneway: False ; Highway: residential
Rua: Rua do Doutor Mário António Geraldes (9) ; Origem: 1112492459 ; Destino: 1112492317 ; Oneway: False ; Highway: residential
Rua: Rua do Doutor Mário António Geraldes (10) ; Origem: 1112492459 ; Destino: 1112492414 ; Oneway: False ; Highway: residential
Rua: Rua do Padre Tinoco (8) ; Origem: 1112492461 ; Destino: 1112492248 ; Oneway: False ; Highway: residential
Rua: Rua do Padre Mendes (3) ; Origem: 1112492461 ; Destino: 1112492369 ; Oneway: False ; Highway: residential
Rua: Rua do Padre Mendes (4) ; Origem: 1112492461 ; Destino: 1112492289 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492463 ; Destino: 1112492419 ; Oneway: True ; Highway: secondary
Rua: Largo Terreiro Luis Fernandes (5) ; Origem: 1112492464 ; Destino: 1112492385 ; Oneway: False ; Highway: residential
Rua: Largo Terreiro Luis Fernandes (6) ; Origem: 1112492464 ; Destino: 1112492426 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492464 ; Destino: 1112492328 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1112492467 ; Destino: 1112492232 ; Oneway: True ; Highway: secondary
Rua: Rua 25 de Abril (7) ; Origem: 1112492468 ; Destino: 1112492297 ; Oneway: False ; Highway: residential
Rua: Rua José da Silva Picão (2) ; Origem: 1112492468 ; Destino: 562920898 ; Oneway: False ; Highway: residential
Rua: Rua 25 de Abril (8) ; Origem: 1112492468 ; Destino: 1112492229 ; Oneway: False ; Highway: residential
Rua: Rua da Azinheira (2) ; Origem: 1112492473 ; Destino: 1112492369 ; Oneway: False ; Highway: residential
Rua: Rua do Castelo (3) ; Origem: 1112492473 ; Destino: 1112492281 ; Oneway: False ; Highway: residential
Rua: Rua do Castelo (4) ; Origem: 1112492473 ; Destino: 1112492426 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Manuel Rasquilha Barradas (2) ; Origem: 1112492476 ; Destino: 1112492337 ; Oneway: False ; Highway: residential
Rua: Rua do Picadeiro (3) ; Origem: 1112492476 ; Destino: 562920972 ; Oneway: False ; Highway: secondary
Rua: Rua do Picadeiro (4) ; Origem: 1112492476 ; Destino: 9872542780 ; Oneway: False ; Highway: secondary
Rua: Rua Padre António Pereira (6) ; Origem: 1112492483 ; Destino: 1112492295 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006620 ; Destino: 1113007843 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006620 ; Destino: 1113007556 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006620 ; Destino: 1113007556 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006635 ; Destino: 1113007536 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006635 ; Destino: 1113007965 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006635 ; Destino: 9216384333 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006671 ; Destino: 1127235254 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006671 ; Destino: 1113007556 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006671 ; Destino: 1127235319 ; Oneway: False ; Highway: residential
Rua: Rua das Lajes ; Origem: 1113006681 ; Destino: 1113007684 ; Oneway: False ; Highway: residential
Rua: Rua dos Escudeiros ; Origem: 1113006681 ; Destino: 1113006737 ; Oneway: False ; Highway: residential
Rua: ['Largo Capitão Ricardo Vaz Monteiro', 'Rua dos Escudeiros'] ; Origem: 1113006681 ; Destino: 1113007152 ; Oneway: False ; Highway: residential
Rua: Rua do Picadinho ; Origem: 1113006701 ; Destino: 1113007664 ; Oneway: False ; Highway: residential
Rua: Rua da Azinheira (3) ; Origem: 1113006701 ; Destino: 1113007664 ; Oneway: False ; Highway: residential
Rua: Rua do Picadinho (2) ; Origem: 1113006701 ; Destino: 1113007630 ; Oneway: False ; Highway: residential
Rua: Largo da Igreja Matriz ; Origem: 1113006714 ; Destino: 1113007435 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006714 ; Destino: 1113006824 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 1113006714 ; Destino: 5962332280 ; Oneway: False ; Highway: secondary
Rua: Parque de Feiras de Santo António (6) ; Origem: 1113006733 ; Destino: 304958250 ; Oneway: False ; Highway: residential
Rua: Parque de Feiras de Santo António (7) ; Origem: 1113006733 ; Destino: 6858520511 ; Oneway: False ; Highway: residential
Rua: Largo Joaquim António Cordeiro Vinagre (2) ; Origem: 1113006733 ; Destino: 1113007724 ; Oneway: False ; Highway: residential
Rua: Largo Teotónio Pereira ; Origem: 1113006737 ; Destino: 1113007684 ; Oneway: False ; Highway: residential
Rua: Rua dos Escudeiros (2) ; Origem: 1113006737 ; Destino: 1113007450 ; Oneway: False ; Highway: residential
Rua: Rua dos Escudeiros (3) ; Origem: 1113006737 ; Destino: 1113006681 ; Oneway: False ; Highway: residential
Rua: Rua de Elvas ; Origem: 1113006748 ; Destino: 1113007908 ; Oneway: True ; Highway: residential
Rua: Rua Orlanda Machado ; Origem: 1113006748 ; Destino: 1113007895 ; Oneway: False ; Highway: residential
Rua: Rua 25 de Abril (9) ; Origem: 1113006752 ; Destino: 1113007849 ; Oneway: False ; Highway: residential
Rua: Rua Madre Teresa ; Origem: 1113006752 ; Destino: 1113007910 ; Oneway: False ; Highway: residential
Rua: Rua Madre Teresa (2) ; Origem: 1113006752 ; Destino: 1113007462 ; Oneway: False ; Highway: residential
Rua: Rua 25 de Abril (10) ; Origem: 1113006752 ; Destino: 1113007210 ; Oneway: False ; Highway: residential
Rua: Rua do Forno ; Origem: 1113006785 ; Destino: 1113007829 ; Oneway: False ; Highway: residential
Rua: Rua do Forno (2) ; Origem: 1113006785 ; Destino: 1113007324 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006785 ; Destino: 1113007441 ; Oneway: False ; Highway: residential
Rua: Rua da República ; Origem: 1113006786 ; Destino: 1113007783 ; Oneway: False ; Highway: residential
Rua: Rua António dos Santos Peixoto ; Origem: 1113006786 ; Destino: 1113007744 ; Oneway: False ; Highway: secondary
Rua: Rua Nova ; Origem: 1113006786 ; Destino: 1113007304 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo de Andrade (2) ; Origem: 1113006786 ; Destino: 9216384347 ; Oneway: False ; Highway: residential
Rua: Rua António dos Santos Peixoto (2) ; Origem: 1113006786 ; Destino: 6357847427 ; Oneway: False ; Highway: secondary
Rua: Rua Madre Teresa (3) ; Origem: 1113006797 ; Destino: 1113007301 ; Oneway: False ; Highway: residential
Rua: Largo do Castelo (3) ; Origem: 1113006804 ; Destino: 1113007484 ; Oneway: False ; Highway: residential
Rua: Largo do Castelo (4) ; Origem: 1113006804 ; Destino: 1113007970 ; Oneway: False ; Highway: secondary
Rua: Largo do Castelo (5) ; Origem: 1113006804 ; Destino: 1113006824 ; Oneway: False ; Highway: secondary
Rua: Rua Arrabalde do Meio ; Origem: 1113006806 ; Destino: 1113007375 ; Oneway: False ; Highway: residential
Rua: Rua Arrabalde do Meio (2) ; Origem: 1113006806 ; Destino: 1113007908 ; Oneway: False ; Highway: residential
Rua: Rua Arrabalde do Meio (3) ; Origem: 1113006806 ; Destino: 10661157914 ; Oneway: False ; Highway: residential
Rua: Largo Joaquim António Cordeiro Vinagre (3) ; Origem: 1113006813 ; Destino: 1113007724 ; Oneway: False ; Highway: secondary
Rua: ['Largo Joaquim António Cordeiro Vinagre', 'Largo Joaquim Cordeiro Vinagre'] ; Origem: 1113006813 ; Destino: 1113007474 ; Oneway: False ; Highway: secondary
Rua: Rua do Beco ; Origem: 1113006813 ; Destino: 10223604962 ; Oneway: False ; Highway: residential
Rua: Largo da Igreja Matriz (2) ; Origem: 1113006824 ; Destino: 1113007670 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1113006824 ; Destino: 1113006714 ; Oneway: False ; Highway: secondary
Rua: Largo do Castelo (6) ; Origem: 1113006824 ; Destino: 1113006804 ; Oneway: False ; Highway: secondary
Rua: Largo do Castelo (7) ; Origem: 1113006835 ; Destino: 1113007484 ; Oneway: False ; Highway: residential
Rua: Largo do Castelo (8) ; Origem: 1113006835 ; Destino: 1113007710 ; Oneway: False ; Highway: residential
Rua: Rua da Fonte ao Castelo ; Origem: 1113006835 ; Destino: 1113007152 ; Oneway: False ; Highway: residential
